dot,density,n_cols,n_rows,format
0.010482,1.0,100,1000,full
0.010965,1.0,100,1000,full
0.01097,1.0,100,1000,full
0.009975,1.0,100,1000,full
0.010969,1.0,100,1000,full
0.011966,1.0,100,1000,full
0.012964,1.0,100,1000,full
0.009971,1.0,100,1000,full
0.009973,1.0,100,1000,full
0.010971,1.0,100,1000,full
0.010974,1.0,100,1000,full
0.009973,1.0,100,1000,full
0.011967,1.0,100,1000,full
0.010969,1.0,100,1000,full
0.009974,1.0,100,1000,full
0.009967,1.0,100,1000,full
0.010968,1.0,100,1000,full
0.010969,1.0,100,1000,full
0.009971,1.0,100,1000,full
0.009973,1.0,100,1000,full
0.010971,1.0,100,1000,full
0.01196,1.0,100,1000,full
0.012965,1.0,100,1000,full
0.010972,1.0,100,1000,full
0.011972,1.0,100,1000,full
0.009972,1.0,100,1000,full
0.01097,1.0,100,1000,full
0.009976,1.0,100,1000,full
0.009974,1.0,100,1000,full
0.009973,1.0,100,1000,full
0.01097,1.0,100,1000,full
0.011967,1.0,100,1000,full
0.012963,1.0,100,1000,full
0.008977,1.0,100,1000,full
0.012965,1.0,100,1000,full
0.010969,1.0,100,1000,full
0.01097,1.0,100,1000,full
0.008976,1.0,100,1000,full
0.009973,1.0,100,1000,full
0.010972,1.0,100,1000,full
0.011966,1.0,100,1000,full
0.01097,1.0,100,1000,full
0.01097,1.0,100,1000,full
0.011967,1.0,100,1000,full
0.010975,1.0,100,1000,full
0.011975,1.0,100,1000,full
0.011962,1.0,100,1000,full
0.008975,1.0,100,1000,full
0.010966,1.0,100,1000,full
0.009487,1.0,100,1000,full
0.011966,1.0,100,1000,full
0.011967,1.0,100,1000,full
0.009491,1.0,100,1000,full
0.009973,1.0,100,1000,full
0.009974,1.0,100,1000,full
0.009971,1.0,100,1000,full
0.008976,0.1,100,1000,full
0.01097,0.1,100,1000,full
0.01097,0.1,100,1000,full
0.009973,0.1,100,1000,full
0.010969,0.1,100,1000,full
0.011967,0.1,100,1000,full
0.012964,0.1,100,1000,full
0.011965,0.1,100,1000,full
0.010969,0.1,100,1000,full
0.009976,0.1,100,1000,full
0.009973,0.1,100,1000,full
0.011965,0.1,100,1000,full
0.009964,0.1,100,1000,full
0.010971,0.1,100,1000,full
0.011967,0.1,100,1000,full
0.009973,0.1,100,1000,full
0.010973,0.1,100,1000,full
0.010968,0.1,100,1000,full
0.010971,0.1,100,1000,full
0.009974,0.1,100,1000,full
0.01097,0.1,100,1000,full
0.011967,0.1,100,1000,full
0.01097,0.1,100,1000,full
0.010968,0.1,100,1000,full
0.011968,0.1,100,1000,full
0.010972,0.1,100,1000,full
0.011967,0.1,100,1000,full
0.009974,0.1,100,1000,full
0.009975,0.1,100,1000,full
0.009975,0.1,100,1000,full
0.009973,0.1,100,1000,full
0.010971,0.1,100,1000,full
0.010971,0.1,100,1000,full
0.008975,0.1,100,1000,full
0.011968,0.1,100,1000,full
0.008978,0.1,100,1000,full
0.010973,0.1,100,1000,full
0.011968,0.1,100,1000,full
0.00998,0.1,100,1000,full
0.010971,0.1,100,1000,full
0.010972,0.1,100,1000,full
0.010971,0.1,100,1000,full
0.010969,0.1,100,1000,full
0.012965,0.1,100,1000,full
0.011969,0.1,100,1000,full
0.009972,0.1,100,1000,full
0.010971,0.1,100,1000,full
0.010969,0.1,100,1000,full
0.01097,0.1,100,1000,full
0.010977,0.1,100,1000,full
0.011965,0.1,100,1000,full
0.010971,0.1,100,1000,full
0.009973,0.1,100,1000,full
0.01097,0.1,100,1000,full
0.01097,0.1,100,1000,full
0.01097,0.1,100,1000,full
0.009974,0.1,100,1000,full
0.00875,0.1,100,1000,full
0.010971,0.1,100,1000,full
0.011968,0.1,100,1000,full
0.009973,0.1,100,1000,full
0.010972,0.1,100,1000,full
0.009968,0.1,100,1000,full
0.01097,0.1,100,1000,full
0.011965,0.1,100,1000,full
0.011967,0.1,100,1000,full
0.008977,0.1,100,1000,full
0.011968,0.1,100,1000,full
0.009971,0.1,100,1000,full
0.011967,0.1,100,1000,full
0.01097,0.1,100,1000,full
0.00997,0.1,100,1000,full
0.010971,0.1,100,1000,full
0.009962,0.1,100,1000,full
0.011968,0.1,100,1000,full
0.009972,0.1,100,1000,full
0.011968,0.1,100,1000,full
0.009979,0.1,100,1000,full
0.011968,0.1,100,1000,full
0.012971,0.1,100,1000,full
0.012971,0.1,100,1000,full
0.009972,0.1,100,1000,full
0.011511,0.1,100,1000,full
0.011967,0.1,100,1000,full
0.009978,0.1,100,1000,full
0.009479,0.1,100,1000,full
0.009973,0.1,100,1000,full
0.010961,0.1,100,1000,full
0.009972,0.1,100,1000,full
0.010971,0.1,100,1000,full
0.011967,0.1,100,1000,full
0.010969,0.1,100,1000,full
0.009973,0.1,100,1000,full
0.009973,0.1,100,1000,full
0.009972,0.1,100,1000,full
0.01097,0.1,100,1000,full
0.01097,0.1,100,1000,full
0.009974,0.1,100,1000,full
0.01197,0.1,100,1000,full
0.009972,0.1,100,1000,full
0.011969,0.01,100,1000,full
0.010968,0.01,100,1000,full
0.009969,0.01,100,1000,full
0.009974,0.01,100,1000,full
0.009973,0.01,100,1000,full
0.010972,0.01,100,1000,full
0.010969,0.01,100,1000,full
0.010971,0.01,100,1000,full
0.011967,0.01,100,1000,full
0.010971,0.01,100,1000,full
0.01097,0.01,100,1000,full
0.010462,0.01,100,1000,full
0.008977,0.01,100,1000,full
0.011966,0.01,100,1000,full
0.012962,0.01,100,1000,full
0.010971,0.01,100,1000,full
0.009973,0.01,100,1000,full
0.009973,0.01,100,1000,full
0.011965,0.01,100,1000,full
0.011972,0.01,100,1000,full
0.010969,0.01,100,1000,full
0.009973,0.01,100,1000,full
0.010971,0.01,100,1000,full
0.010971,0.01,100,1000,full
0.01097,0.01,100,1000,full
0.011969,0.01,100,1000,full
0.010969,0.01,100,1000,full
0.009972,0.01,100,1000,full
0.010969,0.01,100,1000,full
0.010971,0.01,100,1000,full
0.009974,0.01,100,1000,full
0.010972,0.01,100,1000,full
0.011968,0.01,100,1000,full
0.009973,0.01,100,1000,full
0.009973,0.01,100,1000,full
0.010971,0.01,100,1000,full
0.009973,0.01,100,1000,full
0.011966,0.01,100,1000,full
0.009973,0.01,100,1000,full
0.009974,0.01,100,1000,full
0.01097,0.01,100,1000,full
0.01097,0.01,100,1000,full
0.009973,0.01,100,1000,full
0.010969,0.01,100,1000,full
0.009974,0.01,100,1000,full
0.009973,0.01,100,1000,full
0.01097,0.01,100,1000,full
0.009973,0.01,100,1000,full
0.010973,0.01,100,1000,full
0.010973,0.01,100,1000,full
0.010971,0.01,100,1000,full
0.01097,0.01,100,1000,full
0.010971,0.01,100,1000,full
0.009977,0.01,100,1000,full
0.011967,0.01,100,1000,full
0.010971,0.01,100,1000,full
0.009972,0.01,100,1000,full
0.008975,0.01,100,1000,full
0.009974,0.01,100,1000,full
0.009973,0.01,100,1000,full
0.009983,0.01,100,1000,full
0.010973,0.01,100,1000,full
0.009973,0.01,100,1000,full
0.010972,0.01,100,1000,full
0.01097,0.01,100,1000,full
0.010969,0.01,100,1000,full
0.010971,0.01,100,1000,full
0.008974,0.01,100,1000,full
0.011966,0.01,100,1000,full
0.008976,0.01,100,1000,full
0.009972,0.01,100,1000,full
0.010971,0.01,100,1000,full
0.009973,0.01,100,1000,full
0.010971,0.01,100,1000,full
0.011967,0.01,100,1000,full
0.01097,0.01,100,1000,full
0.009473,0.01,100,1000,full
0.009984,0.01,100,1000,full
0.009973,0.01,100,1000,full
0.010971,0.01,100,1000,full
0.010972,0.01,100,1000,full
0.010252,0.01,100,1000,full
0.009973,0.01,100,1000,full
0.009971,0.01,100,1000,full
0.010968,0.01,100,1000,full
0.01097,0.01,100,1000,full
0.00998,0.01,100,1000,full
0.010971,0.01,100,1000,full
0.009973,0.01,100,1000,full
0.010972,0.01,100,1000,full
0.01097,0.01,100,1000,full
0.009973,0.01,100,1000,full
0.01097,0.01,100,1000,full
0.010972,0.01,100,1000,full
0.009972,0.01,100,1000,full
0.010969,0.01,100,1000,full
0.009973,0.01,100,1000,full
0.009974,0.01,100,1000,full
0.009974,0.01,100,1000,full
0.010961,0.01,100,1000,full
0.010972,0.001,100,1000,full
0.011968,0.001,100,1000,full
0.009972,0.001,100,1000,full
0.009972,0.001,100,1000,full
0.009967,0.001,100,1000,full
0.010969,0.001,100,1000,full
0.010968,0.001,100,1000,full
0.009972,0.001,100,1000,full
0.010971,0.001,100,1000,full
0.009972,0.001,100,1000,full
0.009973,0.001,100,1000,full
0.009972,0.001,100,1000,full
0.011966,0.001,100,1000,full
0.009972,0.001,100,1000,full
0.01097,0.001,100,1000,full
0.009973,0.001,100,1000,full
0.009969,0.001,100,1000,full
0.011968,0.001,100,1000,full
0.008975,0.001,100,1000,full
0.008972,0.001,100,1000,full
0.010969,0.001,100,1000,full
0.009969,0.001,100,1000,full
0.009972,0.001,100,1000,full
0.010969,0.001,100,1000,full
0.01097,0.001,100,1000,full
0.010969,0.001,100,1000,full
0.010969,0.001,100,1000,full
0.00997,0.001,100,1000,full
0.010968,0.001,100,1000,full
0.009972,0.001,100,1000,full
0.010972,0.001,100,1000,full
0.009971,0.001,100,1000,full
0.011967,0.001,100,1000,full
0.011968,0.001,100,1000,full
0.011968,0.001,100,1000,full
0.009972,0.001,100,1000,full
0.01097,0.001,100,1000,full
0.009973,0.001,100,1000,full
0.009968,0.001,100,1000,full
0.010968,0.001,100,1000,full
0.010969,0.001,100,1000,full
0.009972,0.001,100,1000,full
0.010963,0.001,100,1000,full
0.009971,0.001,100,1000,full
0.009972,0.001,100,1000,full
0.009971,0.001,100,1000,full
0.010969,0.001,100,1000,full
0.008973,0.001,100,1000,full
0.008993,0.001,100,1000,full
0.011549,0.001,100,1000,full
0.012968,0.001,100,1000,full
0.011981,0.001,100,1000,full
0.010971,0.001,100,1000,full
0.009972,0.001,100,1000,full
0.011965,0.001,100,1000,full
0.01097,0.001,100,1000,full
0.01071,0.001,100,1000,full
0.010971,0.001,100,1000,full
0.00997,0.001,100,1000,full
0.010969,0.001,100,1000,full
0.011968,0.001,100,1000,full
0.011969,0.001,100,1000,full
0.009972,0.001,100,1000,full
0.009535,0.001,100,1000,full
0.011967,0.001,100,1000,full
0.009965,0.001,100,1000,full
0.009972,0.001,100,1000,full
0.00997,0.001,100,1000,full
0.010969,0.001,100,1000,full
0.009969,0.001,100,1000,full
0.009973,0.001,100,1000,full
0.01097,0.001,100,1000,full
0.009973,0.001,100,1000,full
0.01097,0.001,100,1000,full
0.010968,0.001,100,1000,full
0.010969,0.001,100,1000,full
0.009975,0.001,100,1000,full
0.010968,0.001,100,1000,full
0.010485,0.001,100,1000,full
0.011966,0.001,100,1000,full
0.009975,0.001,100,1000,full
0.010969,0.001,100,1000,full
0.01097,0.001,100,1000,full
0.009971,0.001,100,1000,full
0.010971,0.001,100,1000,full
0.01097,0.001,100,1000,full
0.008974,0.001,100,1000,full
0.011966,0.001,100,1000,full
0.010967,0.001,100,1000,full
0.010971,0.001,100,1000,full
0.010969,0.001,100,1000,full
0.011955,0.001,100,1000,full
0.009974,0.001,100,1000,full
0.009973,0.001,100,1000,full
0.011967,0.001,100,1000,full
0.010971,0.001,100,1000,full
0.00997,0.001,100,1000,full
0.011966,0.001,100,1000,full
0.009972,0.001,100,1000,full
0.010969,0.001,100,1000,full
0.05286,1.0,1000,1000,full
0.049868,1.0,1000,1000,full
0.051644,1.0,1000,1000,full
0.045878,1.0,1000,1000,full
0.047871,1.0,1000,1000,full
0.045878,1.0,1000,1000,full
0.052858,1.0,1000,1000,full
0.047862,1.0,1000,1000,full
0.049867,1.0,1000,1000,full
0.051851,1.0,1000,1000,full
0.047872,1.0,1000,1000,full
0.049872,1.0,1000,1000,full
0.04887,1.0,1000,1000,full
0.046875,1.0,1000,1000,full
0.04887,1.0,1000,1000,full
0.049672,1.0,1000,1000,full
0.046874,1.0,1000,1000,full
0.051861,1.0,1000,1000,full
0.046875,1.0,1000,1000,full
0.058836,1.0,1000,1000,full
0.04887,1.0,1000,1000,full
0.044879,1.0,1000,1000,full
0.046875,1.0,1000,1000,full
0.05086,1.0,1000,1000,full
0.048156,1.0,1000,1000,full
0.045879,1.0,1000,1000,full
0.049868,1.0,1000,1000,full
0.045877,1.0,1000,1000,full
0.048871,1.0,1000,1000,full
0.046875,1.0,1000,1000,full
0.047872,1.0,1000,1000,full
0.046875,1.0,1000,1000,full
0.048868,1.0,1000,1000,full
0.047872,1.0,1000,1000,full
0.049866,1.0,1000,1000,full
0.046876,1.0,1000,1000,full
0.050868,1.0,1000,1000,full
0.051871,1.0,1000,1000,full
0.050864,1.0,1000,1000,full
0.057846,1.0,1000,1000,full
0.044881,1.0,1000,1000,full
0.051861,1.0,1000,1000,full
0.04488,1.0,1000,1000,full
0.061835,1.0,1000,1000,full
0.091755,1.0,1000,1000,full
0.054855,1.0,1000,1000,full
0.055848,1.0,1000,1000,full
0.044692,1.0,1000,1000,full
0.044881,1.0,1000,1000,full
0.062439,1.0,1000,1000,full
0.045876,1.0,1000,1000,full
0.046876,1.0,1000,1000,full
0.046874,1.0,1000,1000,full
0.048866,1.0,1000,1000,full
0.05186,1.0,1000,1000,full
0.061836,1.0,1000,1000,full
0.049866,1.0,1000,1000,full
0.061835,1.0,1000,1000,full
0.050865,1.0,1000,1000,full
0.045879,1.0,1000,1000,full
0.0758,1.0,1000,1000,full
0.07339,1.0,1000,1000,full
0.08577,1.0,1000,1000,full
0.058849,1.0,1000,1000,full
0.048386,1.0,1000,1000,full
0.050863,1.0,1000,1000,full
0.058842,1.0,1000,1000,full
0.046874,1.0,1000,1000,full
0.047871,1.0,1000,1000,full
0.048868,1.0,1000,1000,full
0.070812,1.0,1000,1000,full
0.048869,1.0,1000,1000,full
0.049867,1.0,1000,1000,full
0.049383,1.0,1000,1000,full
0.044881,1.0,1000,1000,full
0.04887,1.0,1000,1000,full
0.048871,1.0,1000,1000,full
0.073337,1.0,1000,1000,full
0.045877,1.0,1000,1000,full
0.046874,1.0,1000,1000,full
0.05585,1.0,1000,1000,full
0.063831,1.0,1000,1000,full
0.074313,1.0,1000,1000,full
0.290222,1.0,1000,1000,full
0.060837,1.0,1000,1000,full
0.076325,1.0,1000,1000,full
0.05386,1.0,1000,1000,full
0.135639,1.0,1000,1000,full
0.061836,1.0,1000,1000,full
0.075798,1.0,1000,1000,full
0.05984,1.0,1000,1000,full
0.069813,1.0,1000,1000,full
0.085764,1.0,1000,1000,full
0.086307,1.0,1000,1000,full
0.079786,1.0,1000,1000,full
0.060838,1.0,1000,1000,full
0.067819,1.0,1000,1000,full
0.066821,1.0,1000,1000,full
0.091279,1.0,1000,1000,full
0.059846,1.0,1000,1000,full
0.072804,0.1,1000,1000,full
0.079788,0.1,1000,1000,full
0.058842,0.1,1000,1000,full
0.076794,0.1,1000,1000,full
0.062831,0.1,1000,1000,full
0.047575,0.1,1000,1000,full
0.044883,0.1,1000,1000,full
0.048871,0.1,1000,1000,full
0.049869,0.1,1000,1000,full
0.050861,0.1,1000,1000,full
0.047872,0.1,1000,1000,full
0.049865,0.1,1000,1000,full
0.047869,0.1,1000,1000,full
0.06682,0.1,1000,1000,full
0.069815,0.1,1000,1000,full
0.175571,0.1,1000,1000,full
0.071808,0.1,1000,1000,full
0.09873,0.1,1000,1000,full
0.111701,0.1,1000,1000,full
0.087281,0.1,1000,1000,full
0.137632,0.1,1000,1000,full
0.109219,0.1,1000,1000,full
0.057845,0.1,1000,1000,full
0.058844,0.1,1000,1000,full
0.056848,0.1,1000,1000,full
0.064827,0.1,1000,1000,full
0.083777,0.1,1000,1000,full
0.076794,0.1,1000,1000,full
0.080785,0.1,1000,1000,full
0.085775,0.1,1000,1000,full
0.071808,0.1,1000,1000,full
0.06383,0.1,1000,1000,full
0.062832,0.1,1000,1000,full
0.05984,0.1,1000,1000,full
0.067348,0.1,1000,1000,full
0.059852,0.1,1000,1000,full
0.078774,0.1,1000,1000,full
0.059845,0.1,1000,1000,full
0.055851,0.1,1000,1000,full
0.05984,0.1,1000,1000,full
0.054379,0.1,1000,1000,full
0.049864,0.1,1000,1000,full
0.052371,0.1,1000,1000,full
0.056838,0.1,1000,1000,full
0.046872,0.1,1000,1000,full
0.049865,0.1,1000,1000,full
0.051822,0.1,1000,1000,full
0.056847,0.1,1000,1000,full
0.050864,0.1,1000,1000,full
0.049865,0.1,1000,1000,full
0.049867,0.1,1000,1000,full
0.05085,0.1,1000,1000,full
0.047871,0.1,1000,1000,full
0.047862,0.1,1000,1000,full
0.050862,0.1,1000,1000,full
0.065824,0.1,1000,1000,full
0.045878,0.1,1000,1000,full
0.044881,0.1,1000,1000,full
0.053858,0.1,1000,1000,full
0.042885,0.1,1000,1000,full
0.052857,0.1,1000,1000,full
0.048869,0.1,1000,1000,full
0.048881,0.1,1000,1000,full
0.045877,0.1,1000,1000,full
0.074797,0.1,1000,1000,full
0.045876,0.1,1000,1000,full
0.057374,0.1,1000,1000,full
0.057844,0.1,1000,1000,full
0.046281,0.1,1000,1000,full
0.10472,0.1,1000,1000,full
0.068817,0.1,1000,1000,full
0.060835,0.1,1000,1000,full
0.050389,0.1,1000,1000,full
0.045876,0.1,1000,1000,full
0.047872,0.1,1000,1000,full
0.043881,0.1,1000,1000,full
0.054851,0.1,1000,1000,full
0.052834,0.1,1000,1000,full
0.053854,0.1,1000,1000,full
0.054862,0.1,1000,1000,full
0.075797,0.1,1000,1000,full
0.04887,0.1,1000,1000,full
0.045876,0.1,1000,1000,full
0.047613,0.1,1000,1000,full
0.052867,0.1,1000,1000,full
0.059838,0.1,1000,1000,full
0.070809,0.1,1000,1000,full
0.098737,0.1,1000,1000,full
0.081779,0.1,1000,1000,full
0.058836,0.1,1000,1000,full
0.060837,0.1,1000,1000,full
0.056841,0.1,1000,1000,full
0.063616,0.1,1000,1000,full
0.08577,0.1,1000,1000,full
0.078789,0.1,1000,1000,full
0.086767,0.1,1000,1000,full
0.066821,0.1,1000,1000,full
0.073803,0.1,1000,1000,full
0.114693,0.1,1000,1000,full
0.077791,0.1,1000,1000,full
0.074801,0.01,1000,1000,full
0.085771,0.01,1000,1000,full
0.090758,0.01,1000,1000,full
0.072806,0.01,1000,1000,full
0.075798,0.01,1000,1000,full
0.069803,0.01,1000,1000,full
0.07879,0.01,1000,1000,full
0.073802,0.01,1000,1000,full
0.081781,0.01,1000,1000,full
0.076795,0.01,1000,1000,full
0.083785,0.01,1000,1000,full
0.096742,0.01,1000,1000,full
0.073804,0.01,1000,1000,full
0.072805,0.01,1000,1000,full
0.070811,0.01,1000,1000,full
0.087769,0.01,1000,1000,full
0.070811,0.01,1000,1000,full
0.069824,0.01,1000,1000,full
0.067832,0.01,1000,1000,full
0.083776,0.01,1000,1000,full
0.076794,0.01,1000,1000,full
0.078796,0.01,1000,1000,full
0.073802,0.01,1000,1000,full
0.078787,0.01,1000,1000,full
0.069813,0.01,1000,1000,full
0.073795,0.01,1000,1000,full
0.076795,0.01,1000,1000,full
0.072798,0.01,1000,1000,full
0.070812,0.01,1000,1000,full
0.074804,0.01,1000,1000,full
0.068816,0.01,1000,1000,full
0.059841,0.01,1000,1000,full
0.060838,0.01,1000,1000,full
0.059357,0.01,1000,1000,full
0.061354,0.01,1000,1000,full
0.069815,0.01,1000,1000,full
0.061834,0.01,1000,1000,full
0.05585,0.01,1000,1000,full
0.058842,0.01,1000,1000,full
0.070812,0.01,1000,1000,full
0.05984,0.01,1000,1000,full
0.064828,0.01,1000,1000,full
0.055851,0.01,1000,1000,full
0.062832,0.01,1000,1000,full
0.055851,0.01,1000,1000,full
0.059841,0.01,1000,1000,full
0.06383,0.01,1000,1000,full
0.060843,0.01,1000,1000,full
0.063349,0.01,1000,1000,full
0.056849,0.01,1000,1000,full
0.061835,0.01,1000,1000,full
0.054851,0.01,1000,1000,full
0.058845,0.01,1000,1000,full
0.056845,0.01,1000,1000,full
0.057845,0.01,1000,1000,full
0.05984,0.01,1000,1000,full
0.056848,0.01,1000,1000,full
0.058842,0.01,1000,1000,full
0.056848,0.01,1000,1000,full
0.057368,0.01,1000,1000,full
0.083775,0.01,1000,1000,full
0.05984,0.01,1000,1000,full
0.071808,0.01,1000,1000,full
0.057847,0.01,1000,1000,full
0.063829,0.01,1000,1000,full
0.057844,0.01,1000,1000,full
0.057845,0.01,1000,1000,full
0.059361,0.01,1000,1000,full
0.057363,0.01,1000,1000,full
0.046875,0.01,1000,1000,full
0.046875,0.01,1000,1000,full
0.048869,0.01,1000,1000,full
0.046876,0.01,1000,1000,full
0.048867,0.01,1000,1000,full
0.048872,0.01,1000,1000,full
0.046879,0.01,1000,1000,full
0.046874,0.01,1000,1000,full
0.047873,0.01,1000,1000,full
0.048869,0.01,1000,1000,full
0.048872,0.01,1000,1000,full
0.046874,0.01,1000,1000,full
0.04687,0.01,1000,1000,full
0.05187,0.01,1000,1000,full
0.050864,0.01,1000,1000,full
0.051862,0.01,1000,1000,full
0.048871,0.01,1000,1000,full
0.046875,0.01,1000,1000,full
0.046879,0.01,1000,1000,full
0.048874,0.01,1000,1000,full
0.046879,0.01,1000,1000,full
0.047872,0.01,1000,1000,full
0.047444,0.01,1000,1000,full
0.049867,0.01,1000,1000,full
0.04887,0.01,1000,1000,full
0.051861,0.01,1000,1000,full
0.048875,0.01,1000,1000,full
0.046875,0.01,1000,1000,full
0.050874,0.01,1000,1000,full
0.049868,0.01,1000,1000,full
0.052858,0.01,1000,1000,full
0.052859,0.001,1000,1000,full
0.05984,0.001,1000,1000,full
0.055851,0.001,1000,1000,full
0.05585,0.001,1000,1000,full
0.057846,0.001,1000,1000,full
0.056849,0.001,1000,1000,full
0.050865,0.001,1000,1000,full
0.052859,0.001,1000,1000,full
0.053856,0.001,1000,1000,full
0.052846,0.001,1000,1000,full
0.046392,0.001,1000,1000,full
0.051862,0.001,1000,1000,full
0.050864,0.001,1000,1000,full
0.055851,0.001,1000,1000,full
0.05186,0.001,1000,1000,full
0.052859,0.001,1000,1000,full
0.05087,0.001,1000,1000,full
0.06383,0.001,1000,1000,full
0.053855,0.001,1000,1000,full
0.048867,0.001,1000,1000,full
0.061835,0.001,1000,1000,full
0.052859,0.001,1000,1000,full
0.054857,0.001,1000,1000,full
0.050863,0.001,1000,1000,full
0.058843,0.001,1000,1000,full
0.054854,0.001,1000,1000,full
0.04887,0.001,1000,1000,full
0.052858,0.001,1000,1000,full
0.04987,0.001,1000,1000,full
0.054371,0.001,1000,1000,full
0.048876,0.001,1000,1000,full
0.055368,0.001,1000,1000,full
0.060353,0.001,1000,1000,full
0.052859,0.001,1000,1000,full
0.107712,0.001,1000,1000,full
0.052859,0.001,1000,1000,full
0.047873,0.001,1000,1000,full
0.053855,0.001,1000,1000,full
0.047871,0.001,1000,1000,full
0.052859,0.001,1000,1000,full
0.04887,0.001,1000,1000,full
0.050864,0.001,1000,1000,full
0.051861,0.001,1000,1000,full
0.054852,0.001,1000,1000,full
0.052859,0.001,1000,1000,full
0.048867,0.001,1000,1000,full
0.048883,0.001,1000,1000,full
0.0748,0.001,1000,1000,full
0.05984,0.001,1000,1000,full
0.054862,0.001,1000,1000,full
0.050853,0.001,1000,1000,full
0.065833,0.001,1000,1000,full
0.052318,0.001,1000,1000,full
0.050863,0.001,1000,1000,full
0.053386,0.001,1000,1000,full
0.053856,0.001,1000,1000,full
0.068816,0.001,1000,1000,full
0.053367,0.001,1000,1000,full
0.049868,0.001,1000,1000,full
0.054854,0.001,1000,1000,full
0.051861,0.001,1000,1000,full
0.049867,0.001,1000,1000,full
0.050867,0.001,1000,1000,full
0.053857,0.001,1000,1000,full
0.05286,0.001,1000,1000,full
0.05286,0.001,1000,1000,full
0.126663,0.001,1000,1000,full
0.128655,0.001,1000,1000,full
0.088761,0.001,1000,1000,full
0.059847,0.001,1000,1000,full
0.055851,0.001,1000,1000,full
0.055851,0.001,1000,1000,full
0.05736,0.001,1000,1000,full
0.058253,0.001,1000,1000,full
0.089274,0.001,1000,1000,full
0.177043,0.001,1000,1000,full
0.164555,0.001,1000,1000,full
0.079791,0.001,1000,1000,full
0.066817,0.001,1000,1000,full
0.083776,0.001,1000,1000,full
0.065824,0.001,1000,1000,full
0.060837,0.001,1000,1000,full
0.050997,0.001,1000,1000,full
0.053371,0.001,1000,1000,full
0.054857,0.001,1000,1000,full
0.051374,0.001,1000,1000,full
0.052386,0.001,1000,1000,full
0.065834,0.001,1000,1000,full
0.066822,0.001,1000,1000,full
0.068818,0.001,1000,1000,full
0.099734,0.001,1000,1000,full
0.068817,0.001,1000,1000,full
0.062832,0.001,1000,1000,full
0.062832,0.001,1000,1000,full
0.060835,0.001,1000,1000,full
0.069814,0.001,1000,1000,full
0.062831,0.001,1000,1000,full
0.057837,0.001,1000,1000,full
0.058843,0.001,1000,1000,full
0.05984,0.001,1000,1000,full
0.003991,1.0,10,10,csc
0.0,1.0,10,10,csc
0.0,1.0,10,10,csc
0.0,1.0,10,10,csc
0.000996,1.0,10,10,csc
0.000996,1.0,10,10,csc
0.000997,1.0,10,10,csc
0.0,1.0,10,10,csc
0.000996,1.0,10,10,csc
0.001008,1.0,10,10,csc
0.0,1.0,10,10,csc
0.0,1.0,10,10,csc
0.0,1.0,10,10,csc
0.000998,1.0,10,10,csc
0.0,1.0,10,10,csc
0.0,1.0,10,10,csc
0.000998,1.0,10,10,csc
0.000997,1.0,10,10,csc
0.0,1.0,10,10,csc
0.0,1.0,10,10,csc
0.000997,1.0,10,10,csc
0.000993,1.0,10,10,csc
0.000997,1.0,10,10,csc
0.000995,1.0,10,10,csc
0.0,1.0,10,10,csc
0.0,1.0,10,10,csc
0.000997,1.0,10,10,csc
0.000997,1.0,10,10,csc
0.0,1.0,10,10,csc
0.0,1.0,10,10,csc
0.001002,1.0,10,10,csc
0.0,1.0,10,10,csc
0.0,1.0,10,10,csc
0.0,1.0,10,10,csc
0.0,1.0,10,10,csc
0.000997,1.0,10,10,csc
0.0,1.0,10,10,csc
0.0,1.0,10,10,csc
0.0,1.0,10,10,csc
0.000997,1.0,10,10,csc
0.0,1.0,10,10,csc
0.0,1.0,10,10,csc
0.000997,1.0,10,10,csc
0.0,1.0,10,10,csc
0.000992,1.0,10,10,csc
0.000998,1.0,10,10,csc
0.0,1.0,10,10,csc
0.0,1.0,10,10,csc
0.0,1.0,10,10,csc
0.0,1.0,10,10,csc
0.000996,1.0,10,10,csc
0.0,1.0,10,10,csc
0.000998,1.0,10,10,csc
0.000998,1.0,10,10,csc
0.0,1.0,10,10,csc
0.000997,1.0,10,10,csc
0.000999,1.0,10,10,csc
0.0,1.0,10,10,csc
0.0,1.0,10,10,csc
0.0,1.0,10,10,csc
0.0,1.0,10,10,csc
0.000986,1.0,10,10,csc
0.0,1.0,10,10,csc
0.000994,1.0,10,10,csc
0.0,1.0,10,10,csc
0.0,1.0,10,10,csc
0.000996,1.0,10,10,csc
0.0,1.0,10,10,csc
0.0,1.0,10,10,csc
0.0,1.0,10,10,csc
0.0,1.0,10,10,csc
0.0,1.0,10,10,csc
0.0,1.0,10,10,csc
0.0,1.0,10,10,csc
0.0,1.0,10,10,csc
0.000999,1.0,10,10,csc
0.001006,1.0,10,10,csc
0.0,1.0,10,10,csc
0.0,1.0,10,10,csc
0.000997,1.0,10,10,csc
0.0,1.0,10,10,csc
0.0,1.0,10,10,csc
0.0,1.0,10,10,csc
0.0,1.0,10,10,csc
0.000997,1.0,10,10,csc
0.0,1.0,10,10,csc
0.0,1.0,10,10,csc
0.0,1.0,10,10,csc
0.000997,1.0,10,10,csc
0.0,1.0,10,10,csc
0.0,1.0,10,10,csc
0.0,1.0,10,10,csc
0.0,1.0,10,10,csc
0.0,1.0,10,10,csc
0.000998,1.0,10,10,csc
0.0,1.0,10,10,csc
