,;utc_timestamp;price
1207,1207;96176;49.97
1208,1208;96177;46.27
1209,1209;96178;46.9
1210,1210;96179;43.96
1211,1211;96180;39.53
1212,1212;96181;39.38
1213,1213;96182;41.97
1214,1214;96183;47.95
1215,1215;96184;47.95
1216,1216;96185;48.95
1217,1217;96186;47.0
1218,1218;96187;44.62
1219,1219;96188;39.05
1220,1220;96189;37.22
1221,1221;96190;34.57
1222,1222;96191;33.94
1223,1223;96192;34.34
1224,1224;96193;32.72
1225,1225;96194;33.34
1226,1226;96195;34.42
1227,1227;96196;34.9
1228,1228;96197;36.03
1229,1229;96198;41.88
1230,1230;96199;51.84
1231,1231;96200;51.78
1232,1232;96201;50.99
1233,1233;96202;55.62
1234,1234;96203;54.26
1235,1235;96204;51.4
1236,1236;96205;50.94
1237,1237;96206;50.93
1238,1238;96207;51.97
1239,1239;96208;56.7
1240,1240;96209;54.46
1241,1241;96210;54.92
1242,1242;96211;51.0
1243,1243;96212;39.94
1244,1244;96213;37.66
1245,1245;96214;38.62
1246,1246;96215;34.95
1247,1247;96216;29.02
1248,1248;96217;29.58
1249,1249;96218;27.58
1250,1250;96219;26.78
1251,1251;96220;29.02
1252,1252;96221;30.0
1253,1253;96222;36.3
1254,1254;96223;45.91
1255,1255;96224;50.91
1256,1256;96225;51.15
1257,1257;96226;50.98
1258,1258;96227;48.89
1259,1259;96228;45.91
1260,1260;96229;45.12
1261,1261;96230;44.95
1262,1262;96231;44.96
1263,1263;96232;46.96
1264,1264;96233;48.39
1265,1265;96234;40.84
1266,1266;96235;38.15
1267,1267;96236;36.28
1268,1268;96237;33.0
1269,1269;96238;27.57
1270,1270;96239;Jul 82
1271,1271;96240;Okt 38
1272,1272;96241;Mrz 71
1273,1273;96242;0.5516000000000009
1274,1274;96243;0.5516000000000009
1275,1275;96244;Aug 47
1276,1276;96245;Aug 59
1277,1277;96246;Mrz 97
1278,1278;96247;Aug 69
1279,1279;96248;15.99
1280,1280;96249;20.36
1281,1281;96250;21.0
1282,1282;96251;20. Feb
1283,1283;96252;18. Apr
1284,1284;96253;15. Mrz
1285,1285;96254;Okt 41
1286,1286;96255;Okt 51
1287,1287;96256;13.79
1288,1288;96257;13.69
1289,1289;96258;Aug 67
1290,1290;96259;Feb 16
1291,1291;96260;Feb 93
1292,1292;96261;0.5516000000000009
1293,1293;96262;Aug 31
1294,1294;96263;0.5516000000000009
1295,1295;96264;0.5516000000000009
1296,1296;96265;0.5516000000000009
1297,1297;96266;0.5516000000000009
1298,1298;96267;0.5516000000000009
1299,1299;96268;0.5516000000000009
1300,1300;96269;0.5516000000000009
1301,1301;96270;0.5516000000000009
1302,1302;96271;0.5516000000000009
1303,1303;96272;0.5516000000000009
1304,1304;96273;10. Jun
1305,1305;96274;13.49
1306,1306;96275;13.67
1307,1307;96276;Aug 76
1308,1308;96277;0.5516000000000009
1309,1309;96278;0.5516000000000009
1310,1310;96279;0.5516000000000009
1311,1311;96280;Aug 67
1312,1312;96281;13.63
1313,1313;96282;10. Jul
1314,1314;96283;Aug 98
1315,1315;96284;Okt 67
1316,1316;96285;Sep 94
1317,1317;96286;10. Feb
1318,1318;96287;0.5516000000000009
1319,1319;96288;0.5516000000000009
1320,1320;96289;0.5516000000000009
1321,1321;96290;0.5516000000000009
1322,1322;96291;0.5516000000000009
1323,1323;96292;0.5516000000000009
1324,1324;96293;0.5516000000000009
1325,1325;96294;0.5516000000000009
1326,1326;96295;0.5516000000000009
1327,1327;96296;0.5516000000000009
1328,1328;96297;0.5516000000000009
1329,1329;96298;0.5516000000000009
1330,1330;96299;Mai 87
1331,1331;96300;01. Mai
1332,1332;96301;0.5516000000000009
1333,1333;96302;0.5516000000000009
1334,1334;96303;0.5516000000000009
1335,1335;96304;0.5516000000000009
1336,1336;96305;Aug 78
1337,1337;96306;Sep 68
1338,1338;96307;Okt 69
1339,1339;96308;Aug 32
1340,1340;96309;0.5516000000000009
1341,1341;96310;Apr 39
1342,1342;96311;0.5516000000000009
1343,1343;96312;0.5516000000000009
1344,1344;96313;0.5516000000000009
1345,1345;96314;0.5516000000000009
1346,1346;96315;0.5516000000000009
1347,1347;96316;0.5516000000000009
1348,1348;96317;0.5516000000000009
1349,1349;96318;0.5516000000000009
1350,1350;96319;Aug 77
1351,1351;96320;13. Jul
1352,1352;96321;Dez 17
1353,1353;96322;Okt 63
1354,1354;96323;Okt 64
1355,1355;96324;Okt 68
1356,1356;96325;13.75
1357,1357;96326;13.76
1358,1358;96327;21. Apr
1359,1359;96328;29.58
1360,1360;96329;29.76
1361,1361;96330;29.69
1362,1362;96331;29.45
1363,1363;96332;31.91
1364,1364;96333;28. Mai
1365,1365;96334;27. Jan
1366,1366;96335;13.71
1367,1367;96336;21. Aug
1368,1368;96337;21.28
1369,1369;96338;22. Jan
1370,1370;96339;20.28
1371,1371;96340;23. Jan
1372,1372;96341;28. Sep
1373,1373;96342;30.0
1374,1374;96343;32.07
1375,1375;96344;40.06
1376,1376;96345;45.57
1377,1377;96346;45.46
1378,1378;96347;43.93
1379,1379;96348;44.4
1380,1380;96349;45.82
1381,1381;96350;50.77
1382,1382;96351;51.6
1383,1383;96352;55.2
1384,1384;96353;62.8
1385,1385;96354;63.7
1386,1386;96355;59.82
1387,1387;96356;49.95
1388,1388;96357;50.0
1389,1389;96358;45.64
1390,1390;96359;37.92
1391,1391;96360;42.28
1392,1392;96361;39.3
1393,1393;96362;36.83
1394,1394;96363;34.11
1395,1395;96364;34.99
1396,1396;96365;37.64
1397,1397;96366;41.05
1398,1398;96367;49.3
1399,1399;96368;53.38
1400,1400;96369;54.01
1401,1401;96370;51.14
1402,1402;96371;50.96
1403,1403;96372;47.09
1404,1404;96373;46.62
1405,1405;96374;49.6
1406,1406;96375;51.63
1407,1407;96376;54.43
1408,1408;96377;63.95
1409,1409;96378;57.2
1410,1410;96379;54.02
1411,1411;96380;47.98
1412,1412;96381;42.93
1413,1413;96382;38.04
1414,1414;96383;36.03
1415,1415;96384;36.01
1416,1416;96385;35.96
1417,1417;96386;32.06
1418,1418;96387;32.54
1419,1419;96388;33.09
1420,1420;96389;33.09
1421,1421;96390;33.94
1422,1422;96391;46.0
1423,1423;96392;49.96
1424,1424;96393;47.19
1425,1425;96394;43.0
1426,1426;96395;37.27
1427,1427;96396;36.3
1428,1428;96397;36.72
1429,1429;96398;47.19
1430,1430;96399;52.78
1431,1431;96400;54.99
1432,1432;96401;56.04
1433,1433;96402;52.92
1434,1434;96403;52.82
1435,1435;96404;43.32
1436,1436;96405;41.03
1437,1437;96406;40.55
1438,1438;96407;33.06
1439,1439;96408;36.1
1440,1440;96409;33.04
1441,1441;96410;29. Sep
1442,1442;96411;27.63
1443,1443;96412;27.52
1444,1444;96413;27.28
1445,1445;96414;21.43
1446,1446;96415;31.68
1447,1447;96416;35.02
1448,1448;96417;41.88
1449,1449;96418;39.94
1450,1450;96419;39.96
1451,1451;96420;38.86
1452,1452;96421;35.04
1453,1453;96422;37.5
1454,1454;96423;43.81
1455,1455;96424;49.76
1456,1456;96425;53.98
1457,1457;96426;49.76
1458,1458;96427;40.84
1459,1459;96428;35.05
1460,1460;96429;33.02
1461,1461;96430;33.71
1462,1462;96431;27.95
1463,1463;96432;20.96
1464,1464;96433;20. Sep
1465,1465;96434;18.13
1466,1466;96435;16. Mrz
1467,1467;96436;16.43
1468,1468;96437;13.75
1469,1469;96438;11. Jan
1470,1470;96439;15.47
1471,1471;96440;16.88
1472,1472;96441;21.81
1473,1473;96442;26.24
1474,1474;96443;26.42
1475,1475;96444;27.66
1476,1476;96445;28. Jul
1477,1477;96446;29.66
1478,1478;96447;35.33
1479,1479;96448;44.12
1480,1480;96449;51.59
1481,1481;96450;53.95
1482,1482;96451;50.97
1483,1483;96452;44.93
1484,1484;96453;38.83
1485,1485;96454;42.17
1486,1486;96455;33.06
1487,1487;96456;30.54
1488,1488;96457;28.91
1489,1489;96458;28. Nov
1490,1490;96459;27.89
1491,1491;96460;27.73
1492,1492;96461;31.18
1493,1493;96462;37.99
1494,1494;96463;50.98
1495,1495;96464;53.88
1496,1496;96465;53.94
1497,1497;96466;53.54
1498,1498;96467;54.91
1499,1499;96468;54.08
1500,1500;96469;55.67
1501,1501;96470;55.98
1502,1502;96471;56.0
1503,1503;96472;57.77
1504,1504;96473;67.66
1505,1505;96474;55.1
1506,1506;96475;53.92
1507,1507;96476;49.07
1508,1508;96477;40.25
1509,1509;96478;45.92
1510,1510;96479;38.88
1511,1511;96480;36.02
1512,1512;96481;34.98
1513,1513;96482;33.64
1514,1514;96483;33.89
1515,1515;96484;33.5
1516,1516;96485;33.91
1517,1517;96486;48.13
1518,1518;96487;54.61
1519,1519;96488;57.93
1520,1520;96489;57.18
1521,1521;96490;52.27
1522,1522;96491;49.94
1523,1523;96492;46.3
1524,1524;96493;41.51
1525,1525;96494;37.08
1526,1526;96495;37.03
1527,1527;96496;39.08
1528,1528;96497;42.14
1529,1529;96498;36.67
1530,1530;96499;36.03
1531,1531;96500;33.55
1532,1532;96501;24.56
1533,1533;96502;17.77
1534,1534;96503;Sep 49
1535,1535;96504;08. Mai
1536,1536;96505;0.5516000000000009
1537,1537;96506;0.5516000000000009
1538,1538;96507;0.5516000000000009
1539,1539;96508;0.5516000000000009
1540,1540;96509;Okt 55
1541,1541;96510;Okt 98
1542,1542;96511;31.63
1543,1543;96512;34.94
1544,1544;96513;33.27
1545,1545;96514;33.52
1546,1546;96515;34.81
1547,1547;96516;35.08
1548,1548;96517;35.88
1549,1549;96518;36.03
1550,1550;96519;36.17
1551,1551;96520;36.58
1552,1552;96521;46.95
1553,1553;96522;49.45
1554,1554;96523;48.37
1555,1555;96524;38.02
1556,1556;96525;34.55
1557,1557;96526;33.33
1558,1558;96527;32.05
1559,1559;96528;36.07
1560,1560;96529;36.32
1561,1561;96530;30.99
1562,1562;96531;30.97
1563,1563;96532;35.64
1564,1564;96533;35.73
1565,1565;96534;39.03
1566,1566;96535;51.7
1567,1567;96536;57.98
1568,1568;96537;54.11
1569,1569;96538;53.13
1570,1570;96539;50.06
1571,1571;96540;49.97
1572,1572;96541;48.84
1573,1573;96542;50.99
1574,1574;96543;57.48
1575,1575;96544;69.7
1576,1576;96545;73.92
1577,1577;96546;73.76
1578,1578;96547;65.15
1579,1579;96548;64.24
1580,1580;96549;43.09
1581,1581;96550;53.11
1582,1582;96551;37.08
1583,1583;96552;40.84
1584,1584;96553;41.15
1585,1585;96554;43.77
1586,1586;96555;39.97
1587,1587;96556;40.81
1588,1588;96557;43.04
1589,1589;96558;45.37
1590,1590;96559;49.49
1591,1591;96560;59.92
1592,1592;96561;60.0
1593,1593;96562;60.04
1594,1594;96563;57.7
1595,1595;96564;52.86
1596,1596;96565;50.05
1597,1597;96566;50.94
1598,1598;96567;54.04
1599,1599;96568;57.52
1600,1600;96569;64.91
1601,1601;96570;59.92
1602,1602;96571;57.99
1603,1603;96572;43.68
1604,1604;96573;38.46
1605,1605;96574;40.94
1606,1606;96575;35.89
1607,1607;96576;36.83
1608,1608;96577;34.37
1609,1609;96578;33.84
1610,1610;96579;33.83
1611,1611;96580;33.62
1612,1612;96581;32.96
1613,1613;96582;30. Jul
1614,1614;96583;33.58
1615,1615;96584;36.02
1616,1616;96585;36.86
1617,1617;96586;36.43
1618,1618;96587;39.01
1619,1619;96588;39.5
1620,1620;96589;39.02
1621,1621;96590;38.6
1622,1622;96591;39.28
1623,1623;96592;46.95
1624,1624;96593;57.01
1625,1625;96594;54.02
1626,1626;96595;46.92
1627,1627;96596;38.12
1628,1628;96597;35.09
1629,1629;96598;38.1
1630,1630;96599;34.53
1631,1631;96600;33.86
1632,1632;96601;34.14
1633,1633;96602;33.96
1634,1634;96603;35.01
1635,1635;96604;36.07
1636,1636;96605;36.07
1637,1637;96606;36.01
1638,1638;96607;35.37
1639,1639;96608;37.29
1640,1640;96609;39.15
1641,1641;96610;41.25
1642,1642;96611;51.93
1643,1643;96612;45.37
1644,1644;96613;40.53
1645,1645;96614;39.73
1646,1646;96615;42.75
1647,1647;96616;53.87
1648,1648;96617;60.95
1649,1649;96618;64.93
1650,1650;96619;58.91
1651,1651;96620;50.03
1652,1652;96621;39.06
1653,1653;96622;40.06
1654,1654;96623;37.09
1655,1655;96624;40.0
1656,1656;96625;39.05
1657,1657;96626;39.21
1658,1658;96627;39.24
1659,1659;96628;40.26
1660,1660;96629;43.84
1661,1661;96630;58.99
1662,1662;96631;74.04
1663,1663;96632;75.49
1664,1664;96633;74.63
1665,1665;96634;73.97
1666,1666;96635;72.0
1667,1667;96636;72.12
1668,1668;96637;70.09
1669,1669;96638;67.41
1670,1670;96639;65.21
1671,1671;96640;65.09
1672,1672;96641;74.72
1673,1673;96642;59.94
1674,1674;96643;52.2
1675,1675;96644;39.1
1676,1676;96645;36.62
1677,1677;96646;36.08
1678,1678;96647;32.76
1679,1679;96648;32.45
1680,1680;96649;31.52
1681,1681;96650;29. Aug
1682,1682;96651;28.92
1683,1683;96652;31.49
1684,1684;96653;33.06
1685,1685;96654;36.26
1686,1686;96655;46.0
1687,1687;96656;59.89
1688,1688;96657;59.96
1689,1689;96658;62.69
1690,1690;96659;66.82
1691,1691;96660;71.42
1692,1692;96661;72.33
1693,1693;96662;69.5
1694,1694;96663;70.64
1695,1695;96664;66.96
1696,1696;96665;88.38
1697,1697;96666;98.93
1698,1698;96667;69.65
1699,1699;96668;58.82
1700,1700;96669;47.63
1701,1701;96670;40.08
1702,1702;96671;38.06
1703,1703;96672;38.99
1704,1704;96673;37.2
1705,1705;96674;34.03
1706,1706;96675;34.78
1707,1707;96676;32.7
1708,1708;96677;31.21
1709,1709;96678;37.2
1710,1710;96679;49.97
1711,1711;96680;46.98
1712,1712;96681;44.7
1713,1713;96682;44.41
1714,1714;96683;41.06
1715,1715;96684;36.94
1716,1716;96685;34.09
1717,1717;96686;33.68
1718,1718;96687;33.64
1719,1719;96688;33.66
1720,1720;96689;38.53
1721,1721;96690;37.4
1722,1722;96691;37.07
1723,1723;96692;34.0
1724,1724;96693;31.83
1725,1725;96694;26.27
1726,1726;96695;Nov 68
1727,1727;96696;12. Dez
1728,1728;96697;Sep 83
1729,1729;96698;09. Feb
1730,1730;96699;Sep 27
1731,1731;96700;Sep 84
1732,1732;96701;Okt 55
1733,1733;96702;28.29
1734,1734;96703;40.02
1735,1735;96704;40.07
1736,1736;96705;38.2
1737,1737;96706;38.61
1738,1738;96707;38.43
1739,1739;96708;36.7
1740,1740;96709;39.61
1741,1741;96710;40.05
1742,1742;96711;45.32
1743,1743;96712;46.98
1744,1744;96713;57.09
1745,1745;96714;57.13
1746,1746;96715;57.05
1747,1747;96716;45.01
1748,1748;96717;40.09
1749,1749;96718;37.89
1750,1750;96719;33.07
1751,1751;96720;35.19
1752,1752;96721;33.44
1753,1753;96722;32.44
1754,1754;96723;29. Aug
1755,1755;96724;29.25
1756,1756;96725;30.64
1757,1757;96726;37.27
1758,1758;96727;46.98
1759,1759;96728;45.5
1760,1760;96729;45.48
1761,1761;96730;46.96
1762,1762;96731;46.7
1763,1763;96732;43.07
1764,1764;96733;42.06
1765,1765;96734;41.98
1766,1766;96735;43.03
1767,1767;96736;44.87
1768,1768;96737;48.72
1769,1769;96738;45.17
1770,1770;96739;44.94
1771,1771;96740;39.94
1772,1772;96741;36.7
1773,1773;96742;33.99
1774,1774;96743;30.99
1775,1775;96744;29.82
1776,1776;96745;28.98
1777,1777;96746;28.64
1778,1778;96747;28. Mai
1779,1779;96748;28.61
1780,1780;96749;28. Mai
1781,1781;96750;29.49
1782,1782;96751;28.97
1783,1783;96752;33.19
1784,1784;96753;36.78
1785,1785;96754;39.81
1786,1786;96755;40.05
1787,1787;96756;36.47
1788,1788;96757;34.76
1789,1789;96758;33.37
1790,1790;96759;34.29
1791,1791;96760;38.54
1792,1792;96761;41.97
1793,1793;96762;39.64
1794,1794;96763;37.01
1795,1795;96764;32.52
1796,1796;96765;30.66
1797,1797;96766;30.25
1798,1798;96767;29.55
1799,1799;96768;28.75
1800,1800;96769;28. Nov
1801,1801;96770;26. Mrz
1802,1802;96771;19.96
1803,1803;96772;22.93
1804,1804;96773;22. Aug
1805,1805;96774;14.91
1806,1806;96775;20.37
1807,1807;96776;33.28
1808,1808;96777;33.96
1809,1809;96778;35.98
1810,1810;96779;44.65
1811,1811;96780;41.68
1812,1812;96781;36.66
1813,1813;96782;35.72
1814,1814;96783;36.35
1815,1815;96784;38.71
1816,1816;96785;54.35
1817,1817;96786;58.02
1818,1818;96787;55.12
1819,1819;96788;47.91
1820,1820;96789;36.92
1821,1821;96790;43.0
1822,1822;96791;38.64
1823,1823;96792;45.07
1824,1824;96793;43.25
1825,1825;96794;39.08
1826,1826;96795;37.57
1827,1827;96796;38.24
1828,1828;96797;39.06
1829,1829;96798;64.8
1830,1830;96799;94.43
1831,1831;96800;99.76
1832,1832;96801;100.88
1833,1833;96802;99.97
1834,1834;96803;99.56
1835,1835;96804;98.56
1836,1836;96805;98.92
1837,1837;96806;100.26
1838,1838;96807;103.84
1839,1839;96808;102.06
1840,1840;96809;110.0
1841,1841;96810;110.0
1842,1842;96811;110.0
1843,1843;96812;88.98
1844,1844;96813;73.59
1845,1845;96814;55.19
1846,1846;96815;45.06
1847,1847;96816;45.83
1848,1848;96817;41.64
1849,1849;96818;34.61
1850,1850;96819;36.28
1851,1851;96820;35.25
1852,1852;96821;39.94
1853,1853;96822;58.29
1854,1854;96823;110.0
1855,1855;96824;110.0
1856,1856;96825;110.0
1857,1857;96826;110.0
1858,1858;96827;110.0
1859,1859;96828;106.15
1860,1860;96829;101.91
1861,1861;96830;100.03
1862,1862;96831;103.42
1863,1863;96832;110.0
1864,1864;96833;110.0
1865,1865;96834;110.0
1866,1866;96835;110.0
1867,1867;96836;84.97
1868,1868;96837;55.08
1869,1869;96838;48.95
1870,1870;96839;37.74
1871,1871;96840;38.28
1872,1872;96841;37.74
1873,1873;96842;35.09
1874,1874;96843;35.07
1875,1875;96844;35.07
1876,1876;96845;36.62
1877,1877;96846;55.08
1878,1878;96847;89.64
1879,1879;96848;91.75
1880,1880;96849;84.92
1881,1881;96850;82.93
1882,1882;96851;85.97
1883,1883;96852;86.03
1884,1884;96853;91.02
1885,1885;96854;89.92
1886,1886;96855;86.7
1887,1887;96856;92.45
1888,1888;96857;110.0
1889,1889;96858;91.25
1890,1890;96859;83.91
1891,1891;96860;79.73
1892,1892;96861;55.03
1893,1893;96862;48.86
1894,1894;96863;44.9
1895,1895;96864;38.53
1896,1896;96865;37.88
1897,1897;96866;36.61
1898,1898;96867;36.32
1899,1899;96868;36.45
1900,1900;96869;38.67
1901,1901;96870;50.04
1902,1902;96871;82.9
1903,1903;96872;89.95
1904,1904;96873;82.14
1905,1905;96874;80.0
1906,1906;96875;79.92
1907,1907;96876;79.97
1908,1908;96877;79.92
1909,1909;96878;73.95
1910,1910;96879;73.91
1911,1911;96880;74.62
1912,1912;96881;100.1
1913,1913;96882;110.0
1914,1914;96883;90.75
1915,1915;96884;74.99
1916,1916;96885;56.17
1917,1917;96886;50.05
1918,1918;96887;45.83
1919,1919;96888;45.09
1920,1920;96889;39.51
1921,1921;96890;38.03
1922,1922;96891;36.85
1923,1923;96892;38.06
1924,1924;96893;38.73
1925,1925;96894;55.63
1926,1926;96895;69.99
1927,1927;96896;87.42
1928,1928;96897;87.61
1929,1929;96898;79.86
1930,1930;96899;77.84
1931,1931;96900;70.44
1932,1932;96901;72.8
1933,1933;96902;65.93
1934,1934;96903;72.93
1935,1935;96904;77.34
1936,1936;96905;90.07
1937,1937;96906;87.95
1938,1938;96907;76.94
1939,1939;96908;62.98
1940,1940;96909;47.1
1941,1941;96910;45.02
1942,1942;96911;45.09
1943,1943;96912;45.9
1944,1944;96913;39.34
1945,1945;96914;40.99
1946,1946;96915;44.04
1947,1947;96916;43.07
1948,1948;96917;41.56
1949,1949;96918;40.62
1950,1950;96919;43.93
1951,1951;96920;50.99
1952,1952;96921;54.98
1953,1953;96922;53.05
1954,1954;96923;48.34
1955,1955;96924;45.89
1956,1956;96925;43.3
1957,1957;96926;44.0
1958,1958;96927;47.56
1959,1959;96928;61.94
1960,1960;96929;65.91
1961,1961;96930;65.01
1962,1962;96931;62.92
1963,1963;96932;47.01
1964,1964;96933;44.03
1965,1965;96934;44.33
1966,1966;96935;39.54
1967,1967;96936;38.6
1968,1968;96937;38.22
1969,1969;96938;38.6
1970,1970;96939;37.43
1971,1971;96940;38.27
1972,1972;96941;37.83
1973,1973;96942;35.97
1974,1974;96943;39.24
1975,1975;96944;37.76
1976,1976;96945;39.26
1977,1977;96946;38.03
1978,1978;96947;38.16
1979,1979;96948;37.07
1980,1980;96949;36.03
1981,1981;96950;37.32
1982,1982;96951;38.29
1983,1983;96952;44.06
1984,1984;96953;61.92
1985,1985;96954;57.72
1986,1986;96955;57.38
1987,1987;96956;46.0
1988,1988;96957;39.39
1989,1989;96958;44.05
1990,1990;96959;35.93
1991,1991;96960;39.1
1992,1992;96961;38.28
1993,1993;96962;39.43
1994,1994;96963;37.29
1995,1995;96964;36.65
1996,1996;96965;44.84
1997,1997;96966;69.97
1998,1998;96967;98.45
1999,1999;96968;95.83
2000,2000;96969;99.99
2001,2001;96970;99.36
2002,2002;96971;87.42
2003,2003;96972;83.43
2004,2004;96973;81.81
2005,2005;96974;85.1
2006,2006;96975;82.84
2007,2007;96976;91.14
2008,2008;96977;109.98
2009,2009;96978;110.0
2010,2010;96979;103.87
2011,2011;96980;84.55
2012,2012;96981;69.4
2013,2013;96982;65.06
2014,2014;96983;43.08
2015,2015;96984;57.01
2016,2016;96985;51.04
2017,2017;96986;53.05
2018,2018;96987;48.82
2019,2019;96988;51.52
2020,2020;96989;56.06
2021,2021;96990;91.21
2022,2022;96991;110.0
2023,2023;96992;110.0
2024,2024;96993;110.0
2025,2025;96994;110.0
2026,2026;96995;110.0
2027,2027;96996;110.0
2028,2028;96997;110.0
2029,2029;96998;110.0
2030,2030;96999;110.0
2031,2031;97000;110.0
2032,2032;97001;110.0
2033,2033;97002;110.0
2034,2034;97003;110.0
2035,2035;97004;109.92
2036,2036;97005;78.98
2037,2037;97006;66.17
2038,2038;97007;56.61
2039,2039;97008;54.69
2040,2040;97009;46.58
2041,2041;97010;42.39
2042,2042;97011;40.94
2043,2043;97012;43.25
2044,2044;97013;48.03
2045,2045;97014;67.35
2046,2046;97015;100.24
2047,2047;97016;105.04
2048,2048;97017;109.63
2049,2049;97018;109.93
2050,2050;97019;110.0
2051,2051;97020;110.0
2052,2052;97021;101.63
2053,2053;97022;107.75
2054,2054;97023;110.0
2055,2055;97024;110.0
2056,2056;97025;110.0
2057,2057;97026;110.0
2058,2058;97027;109.96
2059,2059;97028;89.96
2060,2060;97029;62.34
2061,2061;97030;57.8
2062,2062;97031;45.23
2063,2063;97032;43.85
2064,2064;97033;42.06
2065,2065;97034;40.02
2066,2066;97035;37.85
2067,2067;97036;38.23
2068,2068;97037;41.1
2069,2069;97038;44.28
2070,2070;97039;58.51
2071,2071;97040;65.05
2072,2072;97041;60.94
2073,2073;97042;58.13
2074,2074;97043;59.61
2075,2075;97044;59.45
2076,2076;97045;53.51
2077,2077;97046;57.5
2078,2078;97047;54.97
2079,2079;97048;55.72
2080,2080;97049;54.01
2081,2081;97050;53.35
2082,2082;97051;44.98
2083,2083;97052;36.08
2084,2084;97053;37.87
2085,2085;97054;41.4
2086,2086;97055;36.7
2087,2087;97056;35.08
2088,2088;97057;34.31
2089,2089;97058;34.05
2090,2090;97059;33.97
2091,2091;97060;34.03
2092,2092;97061;34.06
2093,2093;97062;35.8
2094,2094;97063;46.39
2095,2095;97064;47.4
2096,2096;97065;45.04
2097,2097;97066;43.47
2098,2098;97067;44.14
2099,2099;97068;44.36
2100,2100;97069;45.18
2101,2101;97070;48.46
2102,2102;97071;52.92
2103,2103;97072;55.25
2104,2104;97073;60.36
2105,2105;97074;56.59
2106,2106;97075;54.61
2107,2107;97076;47.65
2108,2108;97077;39.9
